time,duration,scale_x,scale_y,angle,center_x,center_y,l_lid_top,l_lid_bottom,r_lid_top,r_lid_bottom,sound
0,33,1.0,1.0,0.0,0.0,0.0,0.6,0.6,0.6,0.6,
33,33,1.0,1.0,0.0,0.0,0.0,0.6,0.6,0.6,0.6,
66,33,1.0,0.9783950612964198,0.0,0.0,0.21966423088227316,0.6,0.6,0.6,0.6,curious_short.wav
99,33,1.0143833156417756,0.8726715819113181,0.0,0.0,1.1316286131624906,0.6,0.6,0.6,0.6,
132,33,1.0027441469415668,0.9487134905476321,0.0,0.0,0.21966423088227316,0.6,0.6,0.6,0.6,
165,33,1.0003430183676958,0.98533333304008,0.0,0.0,0.027458028860294803,0.6,0.6,0.6,0.6,
198,33,1.0,0.9956093648934938,0.0,0.0,0.0,0.6,0.6,0.6,0.6,
231,66,1.0,0.9983773073610975,0.0,0.0,0.0,0.6,0.6,0.6,0.6,
297,33,1.0,1.0,0.0,0.0,0.0,0.6,0.6,0.6,0.6,
330,33,1.0002760774084785,0.9998796091803965,0.0,0.0,0.00024009343601250066,0.6000000372653295,0.6000000372653295,0.600000037443952,0.600000037443952,
363,33,1.0022086192678277,0.9990368734431723,0.0,0.0,0.001920747488103558,0.6000002981226362,0.6000002981226362,0.6000002995516166,0.6000002995516166,
396,33,1.0127965755761694,0.9573728927637857,0.0,0.0,0.08557075849992302,0.6000016158574752,0.6000016158574752,0.6000016236027063,0.6000016236027063,
429,33,1.0265066601092494,0.7703080950139971,0.0,0.0,0.6653585931183734,0.6000027100003369,0.6000027100003369,0.6000027229900835,0.6000027229900835,head_curious.wav
462,33,1.062995484425713,0.3863496621985476,0.0,0.0,3.520907910098515,0.4580107007740438,0.4580107007740438,0.45801071057092785,0.45801071057092785,
495,33,1.1889124376156492,0.12229790151503739,0.0,0.0,7.033800156536934,0.01,0.01,0.01,0.01,
528,33,1.8930226240222066,0.10944957279752081,0.0,0.0,9.827506681438823,0.01,0.01,0.01,0.01,
561,33,1.047664183766914,0.5555641853649651,0.0,0.0,7.473846536546109,0.6000027100003369,0.6000027100003369,0.6000027229900835,0.6000027229900835,
594,66,0.8904345661649207,0.9223206929047992,0.0,0.0,4.854074285716777,0.6000027100003369,0.6000027100003369,0.6000027229900835,0.6000027229900835,
660,33,0.8471510228750988,1.1191375448948426,0.0,0.0,1.7675186732534307,0.6000027100003369,0.6000027100003369,0.6000027229900835,0.6000027229900835,
693,66,0.8978304053659371,1.1035798146588098,0.0,0.0,0.7860320311270144,0.6000027100003369,0.6000027100003369,0.6000027229900835,0.6000027229900835,
759,33,0.9536103740055373,1.0707357174938505,0.0,0.0,0.18888410580419546,0.6000027100003369,0.6000027100003369,0.6000027229900835,0.6000027229900835,
792,66,0.9928798296075821,0.9991936326710298,0.0,0.0,-0.28128975154569286,0.6000027100003369,0.6000027100003369,0.6000027229900835,0.6000027229900835,
858,99,1.0153701231454237,0.9806107882224339,0.0,0.0,-0.024459401724131392,0.6000027100003369,0.6000027100003369,0.6000027229900835,0.6000027229900835,
957,33,1.0,1.0,0.0,0.0,0.0,0.6,0.6,0.6,0.6,
990,33,1.0,1.0,0.0,0.0,0.0,0.6,0.6,0.6,0.6,
