time,duration,scale_x,scale_y,angle,center_x,center_y,l_lid_top,l_lid_bottom,r_lid_top,r_lid_bottom,sound
0,33,1.0,1.0,0.0,10.479294436579062,0.0,0.5802903640820454,0.5802903640820454,0.5000000000000023,0.5000000000000023,
