time,duration,scale_x,scale_y,angle,center_x,center_y,l_lid_top,l_lid_bottom,r_lid_top,r_lid_bottom,sound
0,33,1.0,1.0,0.0,0.0,0.0,0.6,0.6,0.6,0.6,
33,33,1.0,1.0,0.0,0.0,0.0,0.6,0.6,0.6,0.6,head_curious.wav
66,66,1.0,0.8633867693228932,0.0,0.0,0.0,0.6,0.6,0.6,0.6,
132,66,0.9275671844146591,1.1268521452034272,0.0,0.0,0.0,0.6,0.6,0.6,0.6,neutral.wav
198,33,0.9953482953221198,1.1681462036192833,0.0,0.0,0.0,0.6,0.6,0.6,0.6,
231,231,1.032383335302485,1.1907089365681534,0.0,0.0,0.0,0.6,0.6,0.6,0.6,
462,33,1.0714894064077582,1.1929579758145568,0.0,0.0,0.0,0.6,0.6,0.6,0.6,
495,66,1.026917023925729,0.6824465315121667,1.5734025612195812,3.0838197845142616,-5.6631386888868995,0.6,0.6,0.6,0.6,surprised.wav
561,132,1.0,1.0,1.3094397855884654,9.38778442264308,-7.110127119459758,0.6,0.6,0.6,0.6,
693,132,1.0,1.0,1.3094397855884654,9.38137239695124,-7.9029333152689025,0.6,0.6,0.6,0.6,
825,33,1.0,1.0,1.3094397855884654,9.365579663458346,-8.292540394218431,0.6,0.6,0.6,0.6,
858,66,1.0741135297674032,0.6474294291649114,1.284220945273427,4.298106419739321,-2.665600498339615,0.6,0.6,0.6,0.6,
924,33,1.0762752245740004,0.232189800975448,0.5512399852201982,1.723227786877416,-0.7604823641598302,0.030259224450541848,0.030259224450541848,0.030259224450541848,0.030259224450541848,
957,33,0.8508141117058513,0.943138146815963,-0.16282684459676489,0.21606795473526763,0.09606064066013431,0.6,0.6,0.6,0.6,
990,33,0.8144747942452885,0.9879139836976917,3.9032548545098615,0.11477941662685617,-2.1874438572232657,0.6,0.6,0.6,0.6,
1023,66,0.8958884492245763,0.9518147068861786,1.6938412307356332,0.06933585500702541,2.870264406575913,0.5782525069392657,0.5782525069392657,0.5782525069392657,0.5782525069392657,
1089,99,1.0079950401618436,0.9722179146974208,0.0,0.0,-1.1940178524905571,0.6,0.6,0.6,0.6,
1188,132,0.9878588663124476,1.021124497773379,0.0,0.0,0.0,0.6,0.6,0.6,0.6,
1320,33,0.9878588663124476,1.021124497773379,0.0,0.0,0.0,0.6,0.6,0.6,0.6,
