time,duration,scale_x,scale_y,angle,center_x,center_y,l_lid_top,l_lid_bottom,r_lid_top,r_lid_bottom,sound
0,33,1.0,1.0,0.0,0.0,0.0,0.6,0.6,0.6,0.6,
33,33,0.9421856276511483,1.1076277729296093,0.0,0.0,4.00801608823749,0.6,0.6,0.6,0.6,
66,99,0.8515065250095579,1.044025124064914,0.0,0.0,4.846888111335186,0.34453091358786014,0.34453091358786014,0.34453091358786014,0.34453091358786014,
165,66,0.9478308482676113,0.8513764775488076,0.0,0.0,4.846888111335186,0.34453091358786014,0.34453091358786014,0.34453091358786014,0.34453091358786014,
231,33,0.9478308482676113,0.8513764775488076,0.0,0.0,4.846888111335186,0.34453091358786014,0.34453091358786014,0.34453091358786014,0.34453091358786014,
264,33,1.1840299776287782,0.46951324526324245,0.0,0.0,5.491108716263497,0.23517008385755164,0.23517008385755164,0.23517008385755164,0.23517008385755164,
297,66,1.4091147742199253,0.10987867844048707,0.0,0.0,7.564734299179637,0.12580925412724314,0.12580925412724314,0.12580925412724314,0.12580925412724314,
363,66,1.2335163240177998,0.17661214076517898,0.0,0.0,6.055355298641583,0.2067265510210623,0.2067265510210623,0.2067265510210623,0.2067265510210623,
429,66,0.8227438122582302,1.0562007339246382,0.0,0.0,3.113911962398131,0.5551422193636685,0.5551422193636685,0.5551422193636685,0.5551422193636685,
495,66,0.9207458145213613,1.2004787800003147,0.0,0.0,4.00801608823749,0.6,0.6,0.6,0.6,
561,33,1.0,1.0374344938722195,0.0,0.0,4.00801608823749,0.6,0.6,0.6,0.6,
594,33,1.0,1.0,0.0,0.0,0.0,0.6,0.6,0.6,0.6,
