time,duration,scale_x,scale_y,angle,center_x,center_y,l_lid_top,l_lid_bottom,r_lid_top,r_lid_bottom,sound
0,33,1.0,1.0,0.0,0.0,0.0,0.6,0.6,0.6,0.6,
33,33,0.9953209939541843,1.010736146934104,0.0,0.0,-0.20198665198599694,0.6,0.6,0.6,0.6,
66,33,0.9723179223467454,1.0356833367644918,0.0,0.0,-0.5980680505393008,0.6,0.6,0.6,0.6,
99,33,0.9620396233088547,1.0093502461434312,0.0,0.0,0.8061849388565001,0.6043518071720103,0.6043560257763536,0.6043518071720103,0.6043560257763536,
132,33,0.9925438030379102,0.8951143878736245,0.0,0.0,4.125769981206801,0.6132951933101655,0.6133080815559048,0.6132951933101655,0.6133080815559048,happy.wav
165,33,1.1046870842750451,0.7636662105192097,0.0,0.0,6.188654971810202,0.6206621053476509,0.6206821350143885,0.6206621053476509,0.6206821350143885,
198,33,1.0875620706144904,0.823108045426506,0.0,0.0,5.126914676518794,0.6243505778169077,0.6243741830570483,0.6243505778169077,0.6243741830570483,
231,33,0.9849861442426167,0.9573206153076934,0.0,0.0,2.8016408582871577,0.6264625761854951,0.6264882287786406,0.6264625761854951,0.6264882287786406,
264,66,0.9540766424291118,1.0838828211520883,0.0,0.0,0.6323019128286269,0.6271359437892766,0.6271622491391704,0.6271359437892766,0.6271622491391704,
330,66,0.9878613472869987,1.188860613976003,0.0,0.0,-1.0340770866051523,0.6271359437892766,0.6271622491391704,0.6271359437892766,0.6271622491391704,
396,66,1.0166486774769419,1.1498287263888434,0.0,0.0,-0.4219462634435833,0.6271359437892766,0.6271622491391704,0.6271359437892766,0.6271622491391704,
462,33,1.031818448647016,1.1193777306545052,0.0,0.0,0.07124306457565766,0.6271359437892766,0.6271622491391704,0.6271359437892766,0.6271622491391704,
495,99,1.034339197541285,1.1105569582869643,0.0,0.0,0.2030131554129717,0.6271359437892766,0.6271622491391704,0.6271359437892766,0.6271622491391704,
594,66,1.0293740278595787,1.0955137645847186,0.0,0.0,0.4133774299177091,0.6271359437892766,0.6271622491391704,0.6271359437892766,0.6271622491391704,
660,99,1.0252302974364156,1.1051515043964057,0.0,0.0,0.2678685745866787,0.6271359437892766,0.6271622491391704,0.6271359437892766,0.6271622491391704,
759,33,1.0239236688051818,1.1228937072315575,0.0,0.0,0.0,0.6271359437892766,0.6271622491391704,0.6271359437892766,0.6271622491391704,
792,33,1.017846302527753,1.1352878304214937,0.0,-0.07972611042108468,-0.2131107439056986,0.6271359437892766,0.6271622491391704,0.6271359437892766,0.6271622491391704,
825,33,1.0210033829535394,1.1212713868038755,0.0,-0.6378095433158748,1.021454917449475,0.6296369025259636,0.6346027157605324,0.6296369025259636,0.6346027157605324,
858,33,1.0420095927354602,1.055269241895592,0.0,-2.347469990686335,3.8370057304572143,0.6471436136827717,0.6866859821100656,0.6471436136827717,0.6866859821100656,
891,33,1.1249410786645602,0.8233736226775018,0.0,-4.415909908599723,9.272800166009727,0.6671512835762669,0.7462097150809611,0.6671512835762669,0.7462097150809611,
924,33,1.0770422361339076,0.9226310436246202,0.0,-5.660589099091894,8.070167989783325,0.6671512835762669,0.7462097150809611,0.6671512835762669,0.7462097150809611,
957,66,1.056481703400927,1.0539672873464776,0.0,-5.955946401169641,6.434504229038009,0.6671512835762669,0.7462097150809611,0.6671512835762669,0.7462097150809611,
1023,99,1.0763641105265065,1.1060015674897916,0.0,-5.955946401169641,5.80854748985843,0.6671512835762669,0.7462097150809611,0.6671512835762669,0.7462097150809611,
1122,33,1.0925185663160397,1.046533818754576,0.0,-5.955946401169641,6.54919499965316,0.6671512835762669,0.7462097150809611,0.6671512835762669,0.7462097150809611,
1155,33,1.1810574105471356,0.9956344193123156,0.0,0.5069880298639234,8.627215521267821,0.6671512835762669,0.7462097150809611,0.6671512835762669,0.7462097150809611,
1188,33,1.0772339658382506,1.0408744878836182,0.0,3.9869685885202193,8.117066014093819,0.6671512835762669,0.7462097150809611,0.6671512835762669,0.7462097150809611,
1221,33,1.033927597817848,1.0646849434086674,0.0,4.856957376210699,7.8819714741283065,0.6671512835762669,0.7462097150809611,0.6671512835762669,0.7462097150809611,
