time,duration,scale_x,scale_y,angle,center_x,center_y,l_lid_top,l_lid_bottom,r_lid_top,r_lid_bottom,sound
0,33,1.0,1.0,0.0,0.0,0.0,0.6,0.6,0.6,0.6,
33,33,1.0,1.0,0.0,0.0,0.0,0.6,0.6,0.6,0.6,
66,33,1.059002445396452,0.635177498745684,0.0,0.0,2.597197091205217,0.6,0.6,0.6,0.6,surprised.wav
99,33,1.4282070557544169,0.10720162677660816,0.0,0.0,8.522888908976753,0.12005204449556589,0.12005204449556589,0.12005204449556589,0.12005204449556589,
132,33,1.176682454796602,0.42043358909665196,0.0,0.0,9.48491895037165,0.6,0.6,0.6,0.6,emote_happy.wav
165,66,1.0381261466859537,1.1775923775506725,0.0,0.0,0.484792252421574,0.6,0.6,0.6,0.6,
231,33,0.9827815858833947,1.1854729719622068,0.0,0.1828994831077174,3.8371029542376434,0.6671512835762669,0.7462097150809611,0.6671512835762669,0.7462097150809611,
264,33,0.9980930123466557,1.1753910741108367,0.0,-0.541980423291534,2.5728264881961493,0.6671512835762669,0.7462097150809611,0.6671512835762669,0.7462097150809611,
297,33,1.0238695146039125,1.1611150835615502,0.0,0.5748265294665448,2.0789338242585345,0.6671512835762669,0.7462097150809611,0.6671512835762669,0.7462097150809611,
330,33,1.0470766507217173,1.1336068702833553,0.0,-0.6076750937188464,2.405188267505835,0.6671512835762669,0.7462097150809611,0.6671512835762669,0.7462097150809611,
363,33,1.0665021922353621,1.0929856828655116,0.0,0.6323091153973636,2.8879598725446556,0.6671512835762669,0.7462097150809611,0.6671512835762669,0.7462097150809611,
396,33,1.0775108051331461,1.0704714482072297,0.0,-0.8898338825420069,3.1586703959489135,0.6671512835762669,0.7462097150809611,0.6671512835762669,0.7462097150809611,
429,33,1.0848289976222434,1.0562112904443541,0.0,0.8898309522636547,3.331071118590753,0.6671512835762669,0.7462097150809611,0.6671512835762669,0.7462097150809611,
462,33,1.0884901185261417,1.0510425796967096,0.0,-0.9726092748222399,3.3935337290588024,0.6671512835762669,0.7462097150809611,0.6671512835762669,0.7462097150809611,
495,33,1.0911451398122405,1.0479817432514946,0.0,1.055380577345617,3.4305109088496337,0.6671512835762669,0.7462097150809611,0.6671512835762669,0.7462097150809611,
528,33,1.0925185663160397,1.046533818754576,0.0,-0.186244058998966,3.4479999500619414,0.6671512835762669,0.7462097150809611,0.6671512835762669,0.7462097150809611,
561,99,1.0925185663160397,1.046533818754576,0.0,-0.18624405899913654,3.4479999500619414,0.6671512835762669,0.7462097150809611,0.6671512835762669,0.7462097150809611,
660,33,1.0925185663160397,1.046533818754576,0.0,-0.18624405899913654,3.4479999500619414,0.6671512835762669,0.7462097150809611,0.6671512835762669,0.7462097150809611,
693,66,1.1296895839861052,0.9721610344536411,0.0,-0.18624405899913654,4.428210329973595,0.6671512835762669,0.7462097150809611,0.6671512835762669,0.7462097150809611,
759,198,1.0925185663160397,1.046533818754576,0.0,-0.18624405899913654,3.4479999500619414,0.6671512835762669,0.7462097150809611,0.6671512835762669,0.7462097150809611,
957,33,1.086613330410744,1.0462121276328642,0.0,-0.1853376495087744,3.2093744303401373,0.6668244729383538,0.7454981443155204,0.6668244729383538,0.7454981443155204,
990,66,1.0862224429858125,0.8349877164101868,0.0,-0.6551595796561287,4.564785917569633,0.6402482442986366,0.7158340892893721,0.6402482442986366,0.7158340892893721,happy_short.wav
1056,66,1.0713752018274092,0.5954723902979266,0.0,0.12458099125844233,8.919370862599195,0.552926350196707,0.6183664799177397,0.552926350196707,0.6183664799177397,
1122,33,1.056715895709341,0.6164228584771959,0.0,0.0,8.520796825849644,0.552926350196707,0.6183664799177397,0.552926350196707,0.6183664799177397,
1155,33,1.0013827065616097,0.6631551112008032,0.0,0.0,7.86667800948732,0.552926350196707,0.6183664799177397,0.552926350196707,0.6183664799177397,
1188,66,0.977987527051458,0.7057454829530856,0.0,0.0,7.2774814981238904,0.552926350196707,0.6183664799177397,0.552926350196707,0.6183664799177397,
1254,33,1.0106983754140888,0.7303186009134746,0.0,0.0,6.850989446540449,0.552926350196707,0.6183664799177397,0.552926350196707,0.6183664799177397,
1287,33,1.0225194954294703,0.7220695559224839,0.0,0.0,6.99916407475602,0.552926350196707,0.6183664799177397,0.552926350196707,0.6183664799177397,
1320,33,1.0294156918655866,0.709219437259336,0.0,0.0,7.2231246680201195,0.552926350196707,0.6183664799177397,0.552926350196707,0.6183664799177397,
1353,33,1.0316548859585,0.7004241256632353,0.0,0.0,7.358406971146973,0.552926350196707,0.6183664799177397,0.552926350196707,0.6183664799177397,
1386,132,1.0311079239967404,0.6935100115362183,0.0,0.0,7.457277166928677,0.552926350196707,0.6183664799177397,0.552926350196707,0.6183664799177397,
1518,99,1.0225069874129804,0.6757606657120853,0.0,0.0,7.6956109604605984,0.552926350196707,0.6183664799177397,0.552926350196707,0.6183664799177397,
1617,132,1.0169264746390283,0.6777264606460954,0.0,0.0,7.638357696365283,0.552926350196707,0.6183664799177397,0.552926350196707,0.6183664799177397,
1749,33,1.0148321639434326,0.686528044548166,0.0,0.0,7.3820138637080674,0.552926350196707,0.6183664799177397,0.552926350196707,0.6183664799177397,emote_curious.wav
1782,33,1.0225690334565407,0.6603743281744711,0.0,0.0,7.803184242411255,0.552926350196707,0.6183664799177397,0.552926350196707,0.6183664799177397,
1815,33,1.0573849462655271,0.5937334956698785,0.0,0.0,8.775258552710682,0.552926350196707,0.6183664799177397,0.552926350196707,0.6183664799177397,
1848,33,1.0435751736874106,0.6065721521394282,0.0,0.0,8.507130637940723,0.552926350196707,0.6183664799177397,0.552926350196707,0.6183664799177397,
1881,33,1.0061396751522655,0.6758209812160558,0.0,0.0,7.532634911167808,0.552926350196707,0.6183664799177397,0.552926350196707,0.6183664799177397,
1914,33,0.9955234856988109,0.686528044548166,0.0,0.0,7.370533600944366,0.552926350196707,0.6183664799177397,0.552926350196707,0.6183664799177397,
1947,33,1.0244807715522708,0.6366283501944372,0.0,0.0,8.210758190679904,0.552926350196707,0.6183664799177397,0.552926350196707,0.6183664799177397,
1980,33,1.093608811471382,0.5259220945665147,0.0,0.0,9.833049963757986,0.552926350196707,0.6183664799177397,0.552926350196707,0.6183664799177397,
2013,33,1.0506366656448805,0.5468497768719428,0.0,0.0,9.554001478195648,0.552926350196707,0.6183664799177397,0.552926350196707,0.6183664799177397,
2046,33,0.9931899163026323,0.6367040141453706,0.0,0.0,8.182544882067678,0.552926350196707,0.6183664799177397,0.552926350196707,0.6183664799177397,
2079,33,0.9866920622901473,0.7222182556551995,0.0,0.0,6.811444804352185,0.552926350196707,0.6183664799177397,0.552926350196707,0.6183664799177397,
2112,33,1.0008772992401958,0.7562658908890156,0.0,0.0,6.300750196584271,0.552926350196707,0.6183664799177397,0.552926350196707,0.6183664799177397,
2145,66,1.0193659618755144,0.7632619984282883,0.0,0.0,6.208271798747393,0.552926350196707,0.6183664799177397,0.552926350196707,0.6183664799177397,
2211,330,1.025103862789208,0.7168647239891446,0.0,0.0,6.925558616223359,0.552926350196707,0.6183664799177397,0.552926350196707,0.6183664799177397,
2541,33,1.01649260547117,0.6990196184356278,0.0,0.0,7.202692159339076,0.552926350196707,0.6183664799177397,0.552926350196707,0.6183664799177397,
2574,33,1.059002445396452,0.635177498745684,0.0,0.0,7.797770141167604,0.6,0.6,0.6,0.6,blink.wav
2607,33,1.4282070557544169,0.10720162677660816,0.0,0.0,8.522888908976753,0.12005204449556589,0.12005204449556589,0.12005204449556589,0.12005204449556589,
2640,33,1.4282070557544169,0.10720162677660816,0.0,0.0,9.17313178273677,0.12005204449556589,0.12005204449556589,0.12005204449556589,0.12005204449556589,
2673,66,1.176682454796602,0.42043358909665196,0.0,0.0,9.48491895037165,0.6,0.6,0.6,0.6,
2739,33,0.9145689440747802,1.097780822847202,0.0,0.0,3.708612521184506,0.6,0.6,0.6,0.6,
2772,66,0.9308462528682505,1.078808039086269,0.0,0.0,2.1255716063876022,0.6,0.6,0.6,0.6,
2838,132,0.9876443879690836,0.9889285930021325,0.0,0.0,0.484792252421574,0.6,0.6,0.6,0.6,
2970,33,1.0163189498293725,0.9804344656980409,0.0,0.0,0.0,0.6,0.6,0.6,0.6,
