time,duration,scale_x,scale_y,angle,center_x,center_y,l_lid_top,l_lid_bottom,r_lid_top,r_lid_bottom,sound
0,33,1.0,1.0,0.0,0.0,0.0,0.6,0.6,0.6,0.6,
33,33,0.9646452113827771,1.0603113483043618,0.0,0.0,-0.5900857228641915,0.6,0.6,0.6,0.6,
66,33,0.9326884294594355,1.0350846646009244,0.0,0.0,0.3940987747936333,0.6,0.6,0.6,0.6,
99,33,1.0109350202072707,0.9575056866264808,0.0,0.0,4.250086265983537,0.48238085277566284,0.48238085277566284,0.48238085277566284,0.48238085277566284,surprised.wav
132,33,1.2628129521167635,0.45864744939167307,0.0,0.0,11.945283001605578,0.36476170555132564,0.36476170555132564,0.36476170555132564,0.36476170555132564,
165,33,1.3029082324620442,0.32707571421700554,0.0,-0.29673179755447165,13.95065937954121,0.36476170555132564,0.36476170555132564,0.36476170555132564,0.36476170555132564,
198,33,1.0874254982607394,1.0341773230572175,0.0,-3.3232507670736737,3.1732316798458697,0.6,0.6,0.6,0.6,
231,66,1.0518577593743041,1.031807014938064,0.0,-3.9586660012249126,1.5842447834665627,0.5677451041726744,0.5823052057779381,0.5677357304665025,0.5823100668562557,emote_curious.wav
297,66,0.9669968988212732,1.086768149868651,0.0,-4.226209652651711,-0.4249529698919261,0.47558825895174456,0.5317486508577615,0.4755521032279382,0.5317674007312724,
363,99,0.9499225611729647,0.9987943673927853,0.0,-4.1842683890731465,-0.0828890094559894,0.47558825895174456,0.5317486508577615,0.4755521032279382,0.5317674007312724,
462,198,0.9687013595598533,0.9687013595598533,0.0,-4.107058350518344,0.0,0.47558825895174456,0.5317486508577615,0.4755521032279382,0.5317674007312724,
660,33,0.9687013595598533,0.9687013595598533,0.0,-4.107058350518344,0.0,0.47558825895174456,0.5317486508577615,0.4755521032279382,0.5317674007312724,
693,33,0.9774592282084638,0.959134101915277,0.0,-4.62396631146774,-0.7581862017070378,0.47558825895174456,0.5317486508577615,0.4755521032279382,0.5317674007312724,
726,528,0.9794677146920043,0.9580575463925605,0.0,-4.742511558794249,-0.8435010926630593,0.47558825895174456,0.5317486508577615,0.4755521032279382,0.5317674007312724,
1254,33,0.9794677146920043,0.9580575463925605,0.0,-4.742511558794249,-0.8435010926630593,0.47558825895174456,0.5317486508577615,0.4755521032279382,0.5317674007312724,
1287,33,0.9986619959521699,0.936493756352209,0.0,-4.747784245971957,-0.5934570071404425,0.47558825895174456,0.5317486508577615,0.4755521032279382,0.5317674007312724,head_curious.wav
1320,33,0.9697601331834259,0.9654805984711997,0.0,-4.743038827633775,-0.8184966781492821,0.47558825895174456,0.5317486508577615,0.4755521032279382,0.5317674007312724,
1353,66,0.9424683272988414,1.0236160748488745,0.0,-4.266272650820717,-4.2867261432024195,0.47558825895174456,0.5317486508577615,0.4755521032279382,0.5317674007312724,
1419,99,0.9826597418914599,1.0435852072850624,0.0,-0.426624462007112,-7.348413298882917,0.4939051626438526,0.5523085770003507,0.4939051626438526,0.5523085770003507,
1518,99,0.9854076154427848,1.0503581077143676,0.0,-0.1641109076535372,-7.348413298882917,0.4939051626438526,0.5523085770003507,0.4939051626438526,0.5523085770003507,
1617,33,0.9869925341036716,1.0511324537051407,0.0,-0.03312024453394713,-7.348413298882917,0.4939051626438526,0.5523085770003507,0.4939051626438526,0.5523085770003507,
1650,231,0.9947129501577039,1.0445817976592953,0.0,-0.011828852420705971,-6.677419201026765,0.4939051626438526,0.5523085770003507,0.4939051626438526,0.5523085770003507,
1881,33,0.9947428502674602,1.0452828947049952,0.0,0.0,-6.677419201026765,0.4939051626438526,0.5523085770003507,0.4939051626438526,0.5523085770003507,
1914,33,0.9788714251379063,1.0661257054688291,-0.620639034981906,-1.4265425605414137,-6.2301690129473135,0.4939051626438526,0.5523085770003507,0.4939051626438526,0.5523085770003507,curious_short.wav
1947,33,0.9630000000083536,1.0867574895144863,-1.7732544219535384,-2.853092372613723,-4.183305069493701,0.4939051626438526,0.5523085770003507,0.4939051626438526,0.5523085770003507,
1980,33,1.1577238044269182,0.767446719082679,-1.7589476232875825,-0.6608086980029881,6.119490745710223,0.4091653842980173,0.44858946659166515,0.4091653842980173,0.44858946659166515,
2013,33,1.1465780338192824,0.6682575422527071,0.0,0.8463762362769806,7.238374803443598,0.368947764965745,0.39155125469526814,0.368947764965745,0.39155125469526814,
2046,33,1.1161807909290271,0.7010004645960678,4.350117191990184,1.5314575489670346,5.797988174095277,0.3903349809322742,0.3999338719952688,0.3903349809322742,0.3999338719952688,
2079,33,1.0503206725606138,0.7825972965990704,5.471994956656146,1.5314575489670346,3.0371947334289793,0.43102363364838675,0.4339394551588115,0.43102363364838675,0.4339394551588115,
2112,33,1.0037120261659649,0.8881001460749963,5.651890930084013,1.5314575489670346,0.5298146364015679,0.4570316404670962,0.4570316404670962,0.4570316404670962,0.4570316404670962,
2145,33,1.0059249531867764,0.9925611091626925,5.651890930084013,1.5314575489670346,-0.6110438299575748,0.4570316404670962,0.4570316404670962,0.4570316404670962,0.4570316404670962,
2178,33,1.0120430457780436,1.071032282681407,5.651890930084013,1.5314575489670346,-1.1194517711243412,0.4570316404670962,0.4570316404670962,0.4570316404670962,0.4570316404670962,
2211,33,1.0212852706311653,1.1206331016092828,5.651890930084013,1.5314575489670346,-1.5584421416522596,0.4570316404670962,0.4570316404670962,0.4570316404670962,0.4570316404670962,
2244,33,1.032870594476245,1.155446494518602,5.651890930084013,1.5314575489670346,-1.9204244728210398,0.4570316404670962,0.4570316404670962,0.4570316404670962,0.4570316404670962,
2277,33,1.0460179846645872,1.175969808825612,5.651890930084013,1.5314575489670346,-2.1662920955296965,0.4570316404670962,0.4570316404670962,0.4570316404670962,0.4570316404670962,
2310,33,1.0599464085474957,1.1827003919465602,5.651890930084013,1.5314575489670346,-2.2569383406772454,0.4570316404670962,0.4570316404670962,0.4570316404670962,0.4570316404670962,
2343,33,1.073874831933722,1.1794899504916345,5.651890930084013,1.5314575489670346,-2.2414687905756803,0.4570316404670962,0.4570316404670962,0.4570316404670962,0.4570316404670962,
2376,33,1.0870222222512727,1.1714638468543197,5.651890930084013,1.5314575489670346,-2.2027949153217667,0.4570316404670962,0.4570316404670962,0.4570316404670962,0.4570316404670962,
2409,33,1.0986075464048637,1.1610299121258103,5.651890930084013,1.5314575489670346,-2.152518877491677,0.4570316404670962,0.4570316404670962,0.4570316404670962,0.4570316404670962,
2442,33,1.107849771299209,1.1505959773973014,5.651890930084013,1.5314575489670346,-2.1022428396615895,0.4570316404670962,0.4570316404670962,0.4570316404670962,0.4570316404670962,
2475,33,1.1139678638390251,1.1425698737599868,5.651890930084013,1.5314575489670346,-2.063568964407676,0.4570316404670962,0.4570316404670962,0.4570316404670962,0.4570316404670962,
